449,2.325513
450,2.316715
451,2.325513
452,2.316715
453,2.325513
454,2.316715
455,2.325513
456,2.316715
457,2.325513
458,2.316715
459,2.325513
460,2.316715
461,2.322581
462,2.325513
463,2.316715
464,2.325513
465,2.316715
466,2.325513
467,2.316715
468,2.325513
469,2.316715
470,2.325513
471,2.316715
472,2.325513
473,2.316715
474,2.322581
475,2.325513
476,2.322581
477,2.316715
478,2.325513
479,2.316715
480,2.325513
481,2.316715
482,2.325513
483,2.316715
484,2.325513
485,2.316715
486,2.325513
487,2.316715
488,2.313783
489,2.325513
490,2.313783
491,2.325513
492,2.316715
493,2.322581
494,2.325513
495,2.316715
496,2.313783
497,2.322581
498,2.316715
499,2.322581
500,2.316715
501,2.322581
502,2.316715
503,2.325513
504,2.316715
505,2.325513
506,2.316715
507,2.325513
508,2.316715
509,2.322581
510,2.316715
511,2.325513
512,2.316715
513,2.322581
514,2.316715
515,2.325513
516,2.316715
517,2.325513
518,2.322581
519,2.316715
520,2.325513
521,2.322581
522,2.316715
523,2.322581
524,2.316715
525,2.325513
526,2.322581
527,2.325513
528,2.322581
529,2.316715
530,2.322581
531,2.316715
532,2.322581
533,2.316715
534,2.313783
535,2.325513
536,2.322581
537,2.316715
538,2.322581
539,2.313783
540,2.316715
541,2.325513
542,2.316715
543,2.313783
544,2.322581
545,2.316715
546,2.313783
547,2.325513
548,2.322581
549,2.316715
550,2.322581
551,2.316715
552,2.313783
553,2.322581
554,2.316715
555,2.322581
556,2.316715
557,2.322581
558,2.325513
559,2.313783
560,2.316715
561,2.322581
562,2.316715
563,2.322581
564,2.316715
565,2.322581
566,2.316715
567,2.322581
568,2.325513
569,2.322581
570,2.325513
571,2.322581
572,2.316715
573,2.325513
574,2.322581
575,2.316715
576,2.322581
577,2.316715
578,2.322581
579,2.325513
580,2.322581
581,2.313783
582,2.322581
583,2.316715
584,2.322581
585,2.316715
586,2.322581
587,2.316715
588,2.322581
589,2.313783
590,2.322581
591,2.313783
592,2.316715
593,2.322581
594,2.316715
595,2.322581
596,2.316715
597,2.322581
598,2.313783
599,2.322581
600,2.313783
601,2.322581
602,2.313783
603,2.322581
604,2.313783
605,2.322581
606,2.313783
607,2.322581
608,2.316715
609,2.322581
610,2.313783
611,2.322581
612,2.313783
613,2.322581
614,2.313783
615,2.316715
616,2.313783
617,2.322581
618,2.313783
619,2.322581
620,2.313783
621,2.322581
622,2.313783
623,2.316715
624,2.322581
625,2.313783
626,2.322581
627,2.313783
628,2.322581
629,2.316715
630,2.322581
631,2.313783
632,2.316715
633,2.322581
634,2.313783
635,2.322581
636,2.313783
637,2.322581
638,2.313783
639,2.322581
640,2.313783
641,2.322581
642,2.313783
643,2.322581
644,2.313783
645,2.322581
646,2.313783
647,2.322581
648,2.313783
649,2.322581
650,2.313783
651,2.322581
652,2.313783
653,2.322581
654,2.313783
655,2.322581
656,2.313783
657,2.322581
658,2.313783
659,2.322581
660,2.313783
661,2.322581
662,2.313783
663,2.322581
664,2.313783
665,2.322581
666,2.313783
667,2.322581
668,2.313783
669,2.322581
670,2.313783
671,2.322581
672,2.313783
673,2.322581
674,2.313783
675,2.322581
676,2.313783
677,2.322581
678,2.313783
679,2.322581
680,2.313783
681,2.322581
682,2.313783
683,2.322581
684,2.313783
685,2.322581
686,2.313783
687,2.322581
688,2.313783
689,2.322581
690,2.313783
691,2.322581
692,2.313783
693,2.322581
694,2.313783
695,2.322581
696,2.313783
697,2.322581
698,2.313783
699,2.322581
700,2.313783
701,2.322581
702,2.313783
703,2.322581
704,2.313783
705,2.322581
706,2.313783
707,2.322581
708,2.313783
709,2.322581
710,2.313783
711,2.322581
712,2.313783
713,2.322581
714,2.313783
715,2.322581
716,2.313783
717,2.322581
718,2.313783
719,2.31085
720,2.322581
721,2.313783
722,2.322581
723,2.313783
724,2.322581
725,2.313783
726,2.322581
727,2.313783
728,2.322581
729,2.313783
730,2.316715
731,2.322581
732,2.313783
733,2.322581
734,2.313783
735,2.322581
736,2.313783
737,2.322581
738,2.313783
739,2.322581
740,2.313783
741,2.322581
742,2.313783
743,2.322581
744,2.313783
745,2.322581
746,2.313783
747,2.322581
748,2.313783
749,2.322581
750,2.313783
751,2.322581
752,2.313783
753,2.322581
754,2.313783
755,2.322581
756,2.313783
757,2.322581
758,2.313783
759,2.322581
760,2.313783
761,2.322581
762,2.313783
763,2.322581
764,2.313783
765,2.322581
766,2.313783
767,2.322581
768,2.313783
769,2.322581
770,2.313783
771,2.322581
772,2.313783
773,2.322581
774,2.313783
775,2.322581
776,2.313783
777,2.322581
778,2.313783
779,2.322581
780,2.313783
781,2.322581
782,2.313783
783,2.322581
784,2.316715
785,2.322581
786,2.313783
787,2.322581
788,2.313783
789,2.322581
790,2.313783
791,2.322581
792,2.313783
793,2.322581
794,2.313783
795,2.322581
796,2.313783
797,2.322581
798,2.313783
799,2.322581
800,2.313783
801,2.322581
802,2.313783
803,2.322581
804,2.316715
805,2.322581
806,2.313783
807,2.322581
808,2.313783
809,2.322581
810,2.313783
811,2.322581
812,2.313783
813,2.313783
814,2.322581
815,2.322581
816,2.313783
817,2.322581
818,2.313783
819,2.322581
820,2.316715
821,2.313783
822,2.313783
823,2.322581
824,2.31085
825,2.316715
826,2.322581
827,2.313783
828,2.31085
829,2.322581
830,2.313783
831,2.316715
832,2.322581
833,2.313783
834,2.322581
835,2.313783
836,2.31085
837,2.316715
838,2.313783
839,2.322581
840,2.316715
841,2.31085
842,2.316715
843,2.322581
844,2.313783
845,2.316715
846,2.313783
847,2.316715
848,2.313783
849,2.316715
850,2.313783
851,2.316715
852,2.31085
853,2.316715
854,2.322581
855,2.316715
856,2.313783
857,2.316715
858,2.31085
859,2.313783
860,2.31085
861,2.316715
862,2.313783
863,2.322581
864,2.313783
865,2.322581
866,2.313783
867,2.322581
868,2.313783
869,2.316715
870,2.31085
871,2.322581
872,2.313783
873,2.322581
874,2.313783
875,2.322581
876,2.313783
877,2.322581
878,2.313783
879,2.316715
880,2.322581
881,2.316715
882,2.313783
883,2.322581
884,2.313783
885,2.322581
886,2.313783
887,2.316715
888,2.322581
889,2.313783
890,2.316715
891,2.322581
892,2.313783
893,2.316715
894,2.313783
895,2.316715
896,2.322581
897,2.313783
898,2.322581
899,2.313783
900,2.322581
901,2.313783
902,2.322581
903,2.316715
904,2.313783
905,2.316715
906,2.313783
907,2.316715
908,2.313783
909,2.31085
910,2.322581
911,2.313783
912,2.316715
913,2.313783
914,2.322581
915,2.313783
916,2.316715
917,2.31085
918,2.313783
919,2.316715
920,2.322581
921,2.313783
922,2.322581
923,2.316715
924,2.313783
925,2.316715
926,2.313783
927,2.316715
928,2.313783
929,2.316715
930,2.31085
931,2.316715
932,2.31085
933,2.313783
934,2.316715
935,2.313783
936,2.316715
937,2.313783
938,2.316715
939,2.313783
940,2.322581
941,2.313783
942,2.322581
943,2.316715
944,2.313783
945,2.31085
946,2.313783
947,2.31085
948,2.316715
949,2.313783
950,2.316715
951,2.307918
952,2.316715
953,2.313783
954,2.322581
955,2.316715
956,2.313783
957,2.316715
958,2.322581
959,2.316715
960,2.31085
961,2.316715
962,2.313783
963,2.31085
964,2.316715
965,2.313783
966,2.322581
967,2.313783
968,2.322581
969,2.313783
970,2.316715
971,2.313783
972,2.316715
973,2.322581
974,2.313783
975,2.316715
976,2.313783
977,2.31085
978,2.322581
979,2.313783
980,2.316715
981,2.31085
982,2.313783
983,2.307918
984,2.313783
985,2.322581
986,2.31085
987,2.322581
988,2.316715
989,2.31085
990,2.316715
991,2.31085
992,2.316715
993,2.322581
994,2.31085
995,2.316715
996,2.313783
997,2.316715
998,2.313783
999,2.316715
1000,2.313783
1001,2.31085
1002,2.316715
1003,2.313783
1004,2.31085
1005,2.316715
1006,2.313783
1007,2.316715
1008,2.322581
1009,2.313783
1010,2.316715
1011,2.313783
1012,2.316715
1013,2.313783
1014,2.31085
1015,2.316715
1016,2.313783
1017,2.31085
1018,2.313783
1019,2.316715
1020,2.31085
1021,2.316715
1022,2.31085
1023,2.313783
1024,2.316715
1025,2.313783
1026,2.31085
1027,2.316715
1028,2.313783
1029,2.316715
1030,2.31085
1031,2.313783
1032,2.316715
1033,2.307918
1034,2.313783
1035,2.316715
1036,2.313783
1037,2.31085
1038,2.313783
1039,2.316715
1040,2.313783
1041,2.316715
1042,2.31085
1043,2.313783
1044,2.316715
1045,2.31085
1046,2.316715
1047,2.31085
1048,2.313783
1049,2.31085
1050,2.313783
1051,2.316715
1052,2.31085
1053,2.316715
1054,2.31085
1055,2.313783
1056,2.31085
1057,2.316715
1058,2.31085
1059,2.316715
1060,2.307918
1061,2.31085
1062,2.316715
1063,2.307918
1064,2.316715
1065,2.313783
1066,2.316715
1067,2.313783
1068,2.31085
1069,2.307918
1070,2.316715
1071,2.31085
1072,2.316715
1073,2.31085
1074,2.316715
1075,2.31085
1076,2.316715
1077,2.307918
1078,2.316715
1079,2.31085
1080,2.313783
1081,2.316715
1082,2.313783
1083,2.31085
1084,2.316715
1085,2.313783
1086,2.31085
1087,2.313783
1088,2.31085
1089,2.313783
1090,2.31085
1091,2.307918
1092,2.316715
1093,2.31085
1094,2.316715
1095,2.31085
1096,2.313783
1097,2.31085
1098,2.322581
1099,2.31085
1100,2.307918
1101,2.313783
1102,2.316715
1103,2.307918
1104,2.313783
1105,2.31085
1106,2.316715
1107,2.307918
1108,2.313783
1109,2.316715
1110,2.307918
1111,2.313783
1112,2.31085
1113,2.313783
1114,2.316715
1115,2.31085
1116,2.313783
1117,2.316715
1118,2.313783
1119,2.307918
1120,2.313783
1121,2.31085
1122,2.316715
1123,2.307918
1124,2.313783
1125,2.31085
1126,2.307918
1127,2.313783
1128,2.307918
1129,2.31085
1130,2.307918
1131,2.31085
1132,2.313783
1133,2.31085
1134,2.313783
1135,2.31085
1136,2.313783
1137,2.307918
1138,2.313783
1139,2.307918
1140,2.31085
1141,2.313783
1142,2.31085
1143,2.307918
1144,2.313783
1145,2.316715
1146,2.313783
1147,2.307918
1148,2.313783
1149,2.313783
1150,2.31085
1151,2.31085
1152,2.307918
1153,2.316715
1154,2.313783
1155,2.31085
1156,2.322581
1157,2.307918
1158,2.307918
1159,2.313783
1160,2.313783
1161,2.31085
1162,2.313783
1163,2.31085
1164,2.313783
1165,2.316715
1166,2.313783
1167,2.31085
1168,2.313783
1169,2.31085
1170,2.313783
1171,2.316715
1172,2.31085
1173,2.313783
1174,2.307918
1175,2.31085
1176,2.307918
1177,2.31085
1178,2.307918
1179,2.31085
1180,2.307918
1181,2.313783
1182,2.307918
1183,2.313783
1184,2.31085
1185,2.313783
1186,2.307918
1187,2.31085
1188,2.313783
1189,2.307918
1190,2.31085
1191,2.307918
1192,2.313783
1193,2.31085
1194,2.307918
1195,2.31085
1196,2.307918
1197,2.31085
1198,2.307918
1199,2.313783
1200,2.31085
1201,2.307918
1202,2.313783
1203,2.307918
1204,2.31085
1205,2.307918
1206,2.31085
1207,2.307918
1208,2.31085
1209,2.307918
1210,2.31085
1211,2.307918
1212,2.31085
1213,2.313783
1214,2.31085
1215,2.313783
1216,2.31085
1217,2.307918
1218,2.31085
1219,2.307918
1220,2.31085
1221,2.307918
1222,2.31085
1223,2.307918
1224,2.31085
1225,2.307918
1226,2.31085
1227,2.307918
1228,2.31085
1229,2.307918
1230,2.31085
1231,2.307918
1232,2.31085
1233,2.307918
1234,2.31085
1235,2.307918
1236,2.313783
1237,2.307918
1238,2.31085
1239,2.307918
1240,2.31085
1241,2.307918
1242,2.31085
1243,2.307918
1244,2.31085
1245,2.307918
1246,2.31085
1247,2.307918
1248,2.31085
1249,2.304985
1250,2.31085
1251,2.307918
1252,2.31085
1253,2.307918
1254,2.31085
1255,2.307918
1256,2.31085
1257,2.307918
1258,2.31085
1259,2.307918
1260,2.31085
1261,2.307918
1262,2.31085
1263,2.307918
1264,2.31085
1265,2.313783
1266,2.31085
1267,2.313783
1268,2.307918
1269,2.31085
1270,2.307918
1271,2.31085
1272,2.307918
1273,2.31085
1274,2.313783
1275,2.31085
1276,2.313783
1277,2.31085
1278,2.307918
1279,2.31085
1280,2.307918
1281,2.31085
1282,2.307918
1283,2.31085
1284,2.307918
1285,2.31085
1286,2.307918
1287,2.31085
1288,2.307918
1289,2.31085
1290,2.307918
1291,2.31085
1292,2.307918
1293,2.31085
1294,2.307918
1295,2.31085
1296,2.307918
1297,2.31085
1298,2.307918
1299,2.31085
1300,2.307918
1301,2.31085
1302,2.307918
1303,2.31085
1304,2.307918
1305,2.31085
1306,2.307918
1307,2.313783
1308,2.31085
1309,2.307918
1310,2.31085
1311,2.307918
1312,2.31085
1313,2.307918
1314,2.31085
1315,2.313783
1316,2.31085
1317,2.307918
1318,2.31085
1319,2.307918
1320,2.31085
1321,2.307918
1322,2.31085
1323,2.307918
1324,2.31085
1325,2.307918
1326,2.313783
1327,2.31085
1328,2.307918
1329,2.31085
1330,2.307918
1331,2.31085
1332,2.307918
1333,2.31085
1334,2.307918
1335,2.31085
1336,2.307918
1337,2.31085
1338,2.307918
1339,2.31085
1340,2.307918
1341,2.31085
1342,2.307918
1343,2.31085
1344,2.307918
1345,2.31085
1346,2.307918
1347,2.31085
1348,2.304985
1349,2.31085
1350,2.307918
1351,2.31085
1352,2.307918
1353,2.31085
1354,2.307918
1355,2.31085
1356,2.31085
1357,2.31085
1358,2.307918
1359,2.304985
1360,2.307918
1361,2.31085
1362,2.307918
1363,2.31085
1364,2.307918
1365,2.31085
1366,2.307918
1367,2.31085
1368,2.307918
1369,2.31085
1370,2.307918
1371,2.31085
1372,2.307918
1373,2.304985
1374,2.307918
1375,2.31085
1376,2.307918
1377,2.31085
1378,2.307918
1379,2.31085
1380,2.304985
1381,2.307918
1382,2.31085
1383,2.307918
1384,2.31085
1385,2.307918
1386,2.31085
1387,2.307918
1388,2.31085
1389,2.307918
1390,2.31085
1391,2.307918
1392,2.31085
1393,2.307918
1394,2.31085
1395,2.307918
1396,2.31085
1397,2.307918
1398,2.31085
1399,2.307918
1400,2.31085
1401,2.307918
1402,2.31085
1403,2.307918
1404,2.31085
1405,2.307918
1406,2.31085
1407,2.307918
1408,2.31085
1409,2.307918
1410,2.31085
1411,2.307918
1412,2.31085
1413,2.307918
1414,2.31085
1415,2.307918
1416,2.304985
1417,2.307918
1418,2.31085
1419,2.307918
1420,2.31085
1421,2.307918
1422,2.31085
1423,2.307918
1424,2.31085
1425,2.307918
1426,2.31085
1427,2.307918
1428,2.31085
1429,2.307918
1430,2.31085
1431,2.307918
1432,2.31085
1433,2.307918
1434,2.304985
1435,2.31085
1436,2.307918
1437,2.31085
1438,2.307918
1439,2.304985
1440,2.31085
1441,2.307918
1442,2.31085
1443,2.307918
1444,2.304985
1445,2.307918
1446,2.304985
1447,2.31085
1448,2.307918
1449,2.304985
1450,2.31085
1451,2.307918
1452,2.31085
1453,2.307918
1454,2.31085
1455,2.307918
1456,2.31085
1457,2.307918
1458,2.31085
1459,2.307918
1460,2.31085
1461,2.307918
1462,2.31085
1463,2.307918
1464,2.31085
1465,2.307918
1466,2.31085
1467,2.307918
1468,2.31085
1469,2.307918
1470,2.31085
1471,2.307918
1472,2.31085
1473,2.307918
1474,2.31085
1475,2.307918
1476,2.31085
1477,2.307918
1478,2.31085
1479,2.307918
1480,2.31085
1481,2.307918
1482,2.304985
1483,2.31085
1484,2.307918
1485,2.31085
1486,2.307918
1487,2.31085
1488,2.307918
1489,2.31085
1490,2.307918
1491,2.31085
1492,2.307918
1493,2.304985
1494,2.307918
1495,2.304985
1496,2.31085
1497,2.307918
1498,2.31085
1499,2.307918
1500,2.31085
1501,2.307918
1502,2.31085
1503,2.307918
1504,2.31085
1505,2.307918
1506,2.31085
1507,2.307918
1508,2.31085
1509,2.307918
1510,2.31085
1511,2.307918
1512,2.304985
1513,2.31085
1514,2.307918
1515,2.31085
1516,2.307918
1517,2.31085
1518,2.307918
1519,2.31085
1520,2.307918
1521,2.31085
1522,2.307918
1523,2.31085
1524,2.307918
1525,2.31085
1526,2.307918
1527,2.31085
1528,2.307918
1529,2.31085
1530,2.307918
1531,2.31085
1532,2.307918
1533,2.31085
1534,2.307918
1535,2.31085
1536,2.307918
1537,2.31085
1538,2.307918
1539,2.31085
1540,2.307918
1541,2.31085
1542,2.307918
1543,2.31085
1544,2.307918
1545,2.31085
1546,2.307918
1547,2.31085
1548,2.307918
1549,2.31085
1550,2.307918
1551,2.31085
1552,2.307918
1553,2.31085
1554,2.307918
1555,2.31085
1556,2.307918
1557,2.31085
1558,2.307918
1559,2.31085
1560,2.307918
1561,2.31085
1562,2.307918
1563,2.304985
1564,2.307918
1565,2.31085
1566,2.307918
1567,2.31085
1568,2.304985
1569,2.31085
1570,2.307918
1571,2.304985
1572,2.31085
1573,2.307918
1574,2.304985
1575,2.31085
1576,2.307918
1577,2.31085
1578,2.304985
1579,2.31085
1580,2.307918
1581,2.304985
1582,2.307918
1583,2.31085
1584,2.307918
1585,2.31085
1586,2.304985
1587,2.31085
1588,2.307918
1589,2.304985
1590,2.307918
1591,2.304985
1592,2.31085
1593,2.307918
1594,2.31085
1595,2.307918
1596,2.304985
1597,2.307918
1598,2.304985
1599,2.31085
1600,2.304985
1601,2.307918
1602,2.31085
1603,2.307918
1604,2.31085
1605,2.307918
1606,2.31085
1607,2.307918
1608,2.31085
1609,2.307918
1610,2.31085
1611,2.307918
1612,2.31085
1613,2.307918
1614,2.304985
1615,2.307918
1616,2.31085
1617,2.307918
1618,2.304985
1619,2.31085
1620,2.304985
1621,2.307918
1622,2.304985
1623,2.31085
1624,2.307918
1625,2.31085
1626,2.304985
1627,2.31085
1628,2.304985
1629,2.31085
1630,2.307918
1631,2.31085
1632,2.304985
1633,2.31085
1634,2.307918
1635,2.31085
1636,2.307918
1637,2.304985
1638,2.31085
1639,2.307918
1640,2.31085
1641,2.307918
1642,2.304985
1643,2.31085
1644,2.304985
1645,2.307918
1646,2.304985
1647,2.31085
1648,2.307918
1649,2.31085
1650,2.307918
1651,2.31085
1652,2.307918
1653,2.304985
1654,2.31085
1655,2.307918
1656,2.304985
1657,2.31085
1658,2.307918
1659,2.31085
1660,2.307918
1661,2.31085
1662,2.304985
1663,2.31085
1664,2.304985
1665,2.31085
1666,2.304985
1667,2.31085
1668,2.304985
1669,2.307918
1670,2.31085
1671,2.304985
1672,2.31085
1673,2.304985
1674,2.307918
1675,2.31085
1676,2.307918
1677,2.304985
1678,2.31085
1679,2.307918
1680,2.304985
1681,2.31085
1682,2.307918
1683,2.31085
1684,2.304985
1685,2.307918
1686,2.31085
1687,2.304985
1688,2.307918
1689,2.304985
1690,2.31085
1691,2.304985
1692,2.307918
1693,2.304985
1694,2.31085
1695,2.304985
1696,2.31085
1697,2.304985
1698,2.31085
1699,2.304985
1700,2.307918
1701,2.304985
1702,2.307918
1703,2.31085
1704,2.307918
1705,2.31085
1706,2.304985
1707,2.31085
1708,2.307918
1709,2.31085
1710,2.304985
1711,2.31085
1712,2.304985
1713,2.307918
1714,2.304985
1715,2.31085
1716,2.304985
1717,2.31085
1718,2.307918
1719,2.304985
1720,2.307918
1721,2.304985
1722,2.31085
1723,2.307918
1724,2.304985
1725,2.31085
1726,2.304985
1727,2.307918
1728,2.31085
1729,2.304985
1730,2.31085
1731,2.304985
1732,2.31085
1733,2.307918
1734,2.31085
1735,2.307918
1736,2.304985
1737,2.307918
1738,2.31085
1739,2.307918
1740,2.304985
1741,2.307918
1742,2.31085
1743,2.304985
1744,2.31085
1745,2.304985
1746,2.31085
1747,2.304985
1748,2.307918
1749,2.304985
1750,2.31085
1751,2.307918
1752,2.31085
1753,2.304985
1754,2.31085
1755,2.307918
1756,2.304985
1757,2.31085
1758,2.304985
1759,2.31085
1760,2.304985
1761,2.307918
1762,2.304985
1763,2.31085
1764,2.304985
1765,2.31085
1766,2.304985
1767,2.307918
1768,2.31085
1769,2.307918
1770,2.304985
1771,2.31085
1772,2.307918
1773,2.31085
1774,2.307918
1775,2.304985
1776,2.31085
1777,2.307918
1778,2.31085
1779,2.307918
1780,2.304985
1781,2.31085
1782,2.304985
1783,2.31085
1784,2.307918
1785,2.31085
1786,2.307918
1787,2.304985
1788,2.31085
1789,2.307918
1790,2.304985
1791,2.31085
1792,2.307918
1793,2.31085
1794,2.307918
1795,2.304985
1796,2.31085
1797,2.307918
1798,2.31085
1799,2.307918
1800,2.31085
1801,2.307918
1802,2.304985
1803,2.31085
1804,2.307918
1805,2.31085
1806,2.304985
1807,2.307918
1808,2.31085
1809,2.307918
1810,2.31085
1811,2.307918
1812,2.304985
1813,2.31085
1814,2.304985
1815,2.307918
1816,2.31085
1817,2.304985
1818,2.307918
1819,2.304985
1820,2.307918
1821,2.304985
1822,2.307918
1823,2.31085
1824,2.307918
1825,2.31085
1826,2.304985
1827,2.31085
1828,2.304985
1829,2.307918
1830,2.304985
1831,2.31085
1832,2.307918
1833,2.31085
1834,2.304985
1835,2.307918
1836,2.302053
1837,2.31085
1838,2.307918
1839,2.304985
1840,2.307918
1841,2.304985
1842,2.307918
1843,2.31085
1844,2.307918
1845,2.304985
1846,2.31085
1847,2.304985
1848,2.307918
1849,2.304985
1850,2.307918
1851,2.31085
1852,2.304985
1853,2.31085
1854,2.307918
1855,2.304985
1856,2.31085
1857,2.304985
1858,2.307918
1859,2.31085
1860,2.307918
1861,2.304985
1862,2.307918
1863,2.304985
1864,2.307918
1865,2.304985
1866,2.307918
1867,2.304985
1868,2.307918
1869,2.304985
1870,2.302053
1871,2.304985
1872,2.31085
1873,2.307918
1874,2.304985
1875,2.31085
1876,2.304985
1877,2.307918
1878,2.304985
1879,2.307918
