0E6570GFKR9CENJ4WNF6WA9W9T,2.360704,1099641,14-06-19,06:08:54,UTC,0,0,0
0E6570H7B88QNB1VST90W0EKW6,2.357771,1099641,14-06-19,06:08:57,UTC,0,0,0
0E6570JQMQNERZ66D52S49ZFF3,2.363636,1099641,14-06-19,06:09:02,UTC,0,0,0
0E6570K9Y12BXE4YBJG4AG6EQT,2.357771,1099641,14-06-19,06:09:04,UTC,0,0,0
0E6570M15YJ5QH42E6BE8PADFG,2.363636,1099641,14-06-19,06:09:06,UTC,0,0,0
0E6570MT3GEYXVREDNK8VXN291,2.357771,1099641,14-06-19,06:09:09,UTC,0,0,0
0E6570NHHBM46WYFRV4WEVD8CT,2.363636,1099641,14-06-19,06:09:11,UTC,0,0,0
0E6570PA4559297NMERPVMDA02,2.357771,1099641,14-06-19,06:09:14,UTC,0,0,0
0E6570Q45EP4GJHN1SM9YK8VZY,2.363636,1099641,14-06-19,06:09:16,UTC,0,0,0
0E6570QT4VG8EMCYVKPPS2YXZ1,2.357771,1099641,14-06-19,06:09:18,UTC,0,0,0
0E6570RMXAG9X3JA4TXXW6J3WM,2.360704,1099641,14-06-19,06:09:21,UTC,0,0,0
0E6570SFC80585HR27MH7GJ2RS,2.351906,1099641,14-06-19,06:09:24,UTC,0,0,0
0E6570T57HRSJXE97PA3D364KD,2.360704,1099641,14-06-19,06:09:26,UTC,0,0,0
0E6570TWS08AX90WPAARW2ECA7,2.351906,1099641,14-06-19,06:09:29,UTC,0,0,0
0E6570VMA3T4XCK01GE6BA5FM0,2.360704,1099641,14-06-19,06:09:31,UTC,0,0,0
0E6570WCGGDZ799XJX5ECKJ0F7,2.351906,1099641,14-06-19,06:09:33,UTC,0,0,0
0E6570YRHPF91TPPMXTZC2CFVT,2.348974,1099641,14-06-19,06:09:41,UTC,0,0,0
0E6570Z9Q3CY3XRNSRKW549ZYN,2.357771,1099641,14-06-19,06:09:43,UTC,0,0,0
0E65710158HB63F2MQJ1TZTN67,2.348974,1099641,14-06-19,06:09:45,UTC,0,0,0
0E65710RNYHVDF4YT53R5MTKCT,2.351906,1099641,14-06-19,06:09:48,UTC,0,0,0
0E65711GAB6MXZGEPE61NSMPB4,2.357771,1099641,14-06-19,06:09:50,UTC,0,0,0
0E657128TWH9XNX15D3TPVMZ04,2.351906,1099641,14-06-19,06:09:53,UTC,0,0,0
0E657131HEFBR3VDBVBRNX69A6,2.348974,1099641,14-06-19,06:09:55,UTC,0,0,0
0E65713RZDHEDQDJZ63FXDQHSQ,2.357771,1099641,14-06-19,06:09:58,UTC,0,0,0
0E65714HK16R410JKK1E1PN2R3,2.348974,1099641,14-06-19,06:10:00,UTC,0,0,0
0E65715911AKDYKF1V6TM0DYWX,2.351906,1099641,14-06-19,06:10:03,UTC,0,0,0
0E657161MFZYPFMB2MME56N026,2.348974,1099641,14-06-19,06:10:05,UTC,0,0,0
0E65716Z781SE3WN6W25GJ754B,2.351906,1099641,14-06-19,06:10:08,UTC,0,0,0
0E65717GSHHJTWGR8JF1DFEAE1,2.348974,1099641,14-06-19,06:10:10,UTC,0,0,0
0E657188ASXRVXW9HT9QX6SGTS,2.351906,1099641,14-06-19,06:10:12,UTC,0,0,0
0E65718ZRPK99VXGSBB3VE0JZ1,2.348974,1099641,14-06-19,06:10:15,UTC,0,0,0
0E6571AAY12K0K5AEN1DSKDT5G,2.346041,1099641,14-06-19,06:10:19,UTC,0,0,0
0E6571ATRW90JKBH4NMZ0W254Q,2.351906,1099641,14-06-19,06:10:21,UTC,0,0,0
0E6571BK9BJV7X52T1MCZ20S05,2.346041,1099641,14-06-19,06:10:23,UTC,0,0,0
0E6571CATCHRYGXN99NKQ2HTM7,2.348974,1099641,14-06-19,06:10:26,UTC,0,0,0
0E6571D2C94JKT18CRCX3037W4,2.351906,1099641,14-06-19,06:10:28,UTC,0,0,0
0E6571DSX5M3PT2P7E4ZEJNTQ9,2.346041,1099641,14-06-19,06:10:31,UTC,0,0,0
0E6571EHEA8RF5DTFKB84913RM,2.348974,1099641,14-06-19,06:10:33,UTC,0,0,0
0E6571F982YDVD8AZCZKWK7GN9,2.346041,1099641,14-06-19,06:10:35,UTC,0,0,0
0E6571GE83HNQ02T484RJHN4PD,2.343108,1099641,14-06-19,06:10:39,UTC,0,0,0
0E6571H5KBWQ5FJV2B46FGTTJG,2.348974,1099641,14-06-19,06:10:42,UTC,0,0,0
0E6571HY7B6EPB18TA0NRB7WYV,2.343108,1099641,14-06-19,06:10:44,UTC,0,0,0
0E6571JNPSWJWR48VXQQ825W0F,2.348974,1099641,14-06-19,06:10:46,UTC,0,0,0
0E6571KD81M5MQRD34W4848EH1,2.343108,1099641,14-06-19,06:10:49,UTC,0,0,0
0E6571M58W331HR0MPG8R51KKC,2.348974,1099641,14-06-19,06:10:51,UTC,0,0,0
0E6571MXCMYS809MF5790CRH6D,2.346041,1099641,14-06-19,06:10:54,UTC,0,0,0
0E6571NT5N2W4KZJGVRX6BPV1B,2.348974,1099641,14-06-19,06:10:57,UTC,0,0,0
0E6571PCFMMWZYA3DNFMPQACRZ,2.343108,1099641,14-06-19,06:10:59,UTC,0,0,0
0E6571Q65QHC07R1FW9HHB6K4E,2.348974,1099641,14-06-19,06:11:01,UTC,0,0,0
0E6571QXPQR75AGXH4SAP2XBA0,2.343108,1099641,14-06-19,06:11:04,UTC,0,0,0
0E6571RN4YXFHJ9F8WQR2X5XNN,2.348974,1099641,14-06-19,06:11:06,UTC,0,0,0
0E6571SCNVEW2XV2TS21EW02MJ,2.346041,1099641,14-06-19,06:11:08,UTC,0,0,0
0E6571T5BCMG2ZJ4GF67J673FF,2.343108,1099641,14-06-19,06:11:11,UTC,0,0,0
0E6571TWT870R140XSW8V43JM5,2.346041,1099641,14-06-19,06:11:13,UTC,0,0,0
0E6571VNDT7S10QH3QK0ZS509X,2.343108,1099641,14-06-19,06:11:16,UTC,0,0,0
0E6571WG5P32YVEH25W2JEZ3P2,2.340176,1099641,14-06-19,06:11:19,UTC,0,0,0
0E6571X7Q5F9NNB71FPQA3N813,2.346041,1099641,14-06-19,06:11:21,UTC,0,0,0
0E6571Y0B7SBWXTZ6ZW5V4JDV2,2.340176,1099641,14-06-19,06:11:24,UTC,0,0,0
0E6571YSEKA8R159G25E769T8X,2.346041,1099641,14-06-19,06:11:26,UTC,0,0,0
0E6571ZFA3P4MWXWZS372A3WFE,2.340176,1099641,14-06-19,06:11:28,UTC,0,0,0
0E657206TXHEQ47NBD7REMGWTH,2.346041,1099641,14-06-19,06:11:31,UTC,0,0,0
0E65720ZEC2F4PAEG73R7RYHET,2.340176,1099641,14-06-19,06:11:33,UTC,0,0,0
0E65721V8SDJF8RR60G85P53FA,2.346041,1099641,14-06-19,06:11:36,UTC,0,0,0
0E65722W6QGPFNZW64ZK9YMFWZ,2.340176,1099641,14-06-19,06:11:40,UTC,0,0,0
0E65723KMJ4T3E3ECGXG466CM8,2.346041,1099641,14-06-19,06:11:42,UTC,0,0,0
0E65724C8BWKZJJ9PWD02191WF,2.340176,1099641,14-06-19,06:11:44,UTC,0,0,0
0E657253RSD9PMPZBWXPKP4EZQ,2.337243,1099641,14-06-19,06:11:47,UTC,0,0,0
0E65725VA2SM40THTNZEDTAKNW,2.340176,1099641,14-06-19,06:11:49,UTC,0,0,0
0E65726KXAA9F64NSG6TK0PJ5A,2.343108,1099641,14-06-19,06:11:52,UTC,0,0,0
0E65727BBFYYPF9H5WJXQVNJ4S,2.316715,1099641,14-06-19,06:11:54,UTC,0,0,0
0E657282WPRX5GEN9GZVXX3H7J,2.348974,1099641,14-06-19,06:11:57,UTC,0,0,0
0E65729FWGTTKRA685QE79B3X8,2.351906,1099641,14-06-19,06:12:01,UTC,0,0,0
0E6572A2QJJP4E8KDEYKQNTTV5,2.348974,1099641,14-06-19,06:12:03,UTC,0,0,0
0E6572ASRDFMTCA2B7HF0083FH,2.357771,1099641,14-06-19,06:12:06,UTC,0,0,0
0E6572BH9P8VJXHQT8E3RZWVB6,2.360704,1099641,14-06-19,06:12:08,UTC,0,0,0
0E6572C8THKKX68E5W4PKQK3JJ,2.351906,1099641,14-06-19,06:12:10,UTC,0,0,0
0E6572D2GHN86VXVQQETAZTJDH,2.348974,1099641,14-06-19,06:12:13,UTC,0,0,0
0E6572DV370BNK005DWXSDY361,2.351906,1099641,14-06-19,06:12:16,UTC,0,0,0
0E6572EJ6A14QEXV0RP1DG8J1H,2.348974,1099641,14-06-19,06:12:18,UTC,0,0,0
0E6572FB3ARNXQGA03C67C5YN2,2.346041,1099641,14-06-19,06:12:20,UTC,0,0,0
0E6572G2MD1CZFW8909HRKCZJZ,2.351906,1099641,14-06-19,06:12:23,UTC,0,0,0
0E6572GT5MQXKJX6BJESMZ357B,2.346041,1099641,14-06-19,06:12:25,UTC,0,0,0
0E6572HHPN4T2XXCM2EZ2C9DCW,2.351906,1099641,14-06-19,06:12:28,UTC,0,0,0
0E6572J97FE46SC5EPHMTY052J,2.348974,1099641,14-06-19,06:12:30,UTC,0,0,0
0E6572K0NX3V4S2ZC05SB942A0,2.351906,1099641,14-06-19,06:12:32,UTC,0,0,0
0E6572KS984CECPGBHNKFKS0TB,2.348974,1099641,14-06-19,06:12:35,UTC,0,0,0
0E6572MGTD42K2S53BC1ZBCDM7,2.351906,1099641,14-06-19,06:12:37,UTC,0,0,0
0E6572NGNVM49MWTMG4B871NTX,2.348974,1099641,14-06-19,06:12:41,UTC,0,0,0
0E6572P83M34C4V0KERBA2V2HE,2.351906,1099641,14-06-19,06:12:43,UTC,0,0,0
0E6572Q0PT1KCKMXBW074HE5YJ,2.348974,1099641,14-06-19,06:12:46,UTC,0,0,0
0E6572QR867TH967TGWSWBK67G,2.346041,1099641,14-06-19,06:12:48,UTC,0,0,0
0E6572RFRPE4T3E8FSANB03DJ3,2.351906,1099641,14-06-19,06:12:50,UTC,0,0,0
0E6572S8CD3SJS4G42K6P7EBDM,2.346041,1099641,14-06-19,06:12:53,UTC,0,0,0
0E6572SZXBGJGRR60Y9G0YKN1R,2.351906,1099641,14-06-19,06:12:55,UTC,0,0,0
0E6572TQBEG69AENE1P2ERDEWF,2.348974,1099641,14-06-19,06:12:58,UTC,0,0,0
0E6572VEWPWC7BQDJZAXC5H229,2.351906,1099641,14-06-19,06:13:00,UTC,0,0,0
0E6572W6M1905P78D4784HQGR6,2.348974,1099641,14-06-19,06:13:03,UTC,0,0,0
0E6572WXYV1THM89ZCP35FPY5X,2.346041,1099641,14-06-19,06:13:05,UTC,0,0,0
0E6572XPPA5PCPAKJ0X43AD7EY,2.343108,1099641,14-06-19,06:13:07,UTC,0,0,0
0E6572YE4QNM0B5CA5ZAF89ZMK,2.348974,1099641,14-06-19,06:13:10,UTC,0,0,0
0E6572Z6QVNZY5DKQKG2ZF7GRZ,2.343108,1099641,14-06-19,06:13:12,UTC,0,0,0
0E6572ZY5BNA8WVV0GH0R2WS3T,2.348974,1099641,14-06-19,06:13:15,UTC,0,0,0
0E65730NP80TBVB0ZEZ3JR3NPN,2.343108,1099641,14-06-19,06:13:17,UTC,0,0,0
0E65731E9Y5NJBPNESWQ1M0YW8,2.346041,1099641,14-06-19,06:13:20,UTC,0,0,0
0E657326450HP46PAZDD8X74MC,2.348974,1099641,14-06-19,06:13:22,UTC,0,0,0
0E65732X8RR18DE1SH7N1Z8ADW,2.343108,1099641,14-06-19,06:13:25,UTC,0,0,0
0E657349M83HM8CCG71SSWFVX6,2.348974,1099641,14-06-19,06:13:29,UTC,0,0,0
0E65734KWRJ1WPZ94M6F1TC4V4,2.343108,1099641,14-06-19,06:13:30,UTC,0,0,0
0E65735ABDCYZ96TFAHJEHHCRY,2.348974,1099641,14-06-19,06:13:32,UTC,0,0,0
0E65736262MNR0WHAP7S58QHV7,2.343108,1099641,14-06-19,06:13:35,UTC,0,0,0
0E65736SQ5JV6ZS0G4KE3EJZC2,2.348974,1099641,14-06-19,06:13:37,UTC,0,0,0
0E65737H530PXTT8BKF6RRHAM4,2.343108,1099641,14-06-19,06:13:40,UTC,0,0,0
0E65738GZMA0HSB213ENVYNRAH,2.348974,1099641,14-06-19,06:13:43,UTC,0,0,0
0E657398AYBXG4Q14CXVT9B1G8,2.343108,1099641,14-06-19,06:13:45,UTC,0,0,0
0E65739ZYZJY0C2GHEVX403EHB,2.348974,1099641,14-06-19,06:13:48,UTC,0,0,0
0E6573AR9PGPMXXYG3S07X17VZ,2.343108,1099641,14-06-19,06:13:50,UTC,0,0,0
0E6573BQVMSZJEAMFZH9RC4WJY,2.348974,1099641,14-06-19,06:13:53,UTC,0,0,0
0E6573CAXF30K88QWCE7A000MM,2.343108,1099641,14-06-19,06:13:55,UTC,0,0,0
0E6573D3Q4TKSEG8J758HF0BAV,2.348974,1099641,14-06-19,06:13:58,UTC,0,0,0
0E6573DV22Y76SEMQ5T7F26FTB,2.343108,1099641,14-06-19,06:14:00,UTC,0,0,0
0E6573EJK05TGK2N5TPMD54V2G,2.348974,1099641,14-06-19,06:14:03,UTC,0,0,0
0E6573FA1N3FQXNM8MHH1SWMZ6,2.343108,1099641,14-06-19,06:14:05,UTC,0,0,0
0E6573G1JWXKTA10PQG9R6H2KQ,2.346041,1099641,14-06-19,06:14:08,UTC,0,0,0
0E6573GS3E35MAA5SNXMMFC01X,2.340176,1099641,14-06-19,06:14:10,UTC,0,0,0
0E6573HGMYNKW42NM00CTH8RYZ,2.346041,1099641,14-06-19,06:14:12,UTC,0,0,0
0E6573JBM7CJKBDVCHYTN9E1A1,2.340176,1099641,14-06-19,06:14:15,UTC,0,0,0
0E6573K0MDV3TGC7M4A1QE9HNS,2.346041,1099641,14-06-19,06:14:17,UTC,0,0,0
0E6573KR52TD3XDFX08ATCC7X7,2.340176,1099641,14-06-19,06:14:20,UTC,0,0,0
0E6573MFP8ZD6491SGEPNWZ009,2.346041,1099641,14-06-19,06:14:22,UTC,0,0,0
0E6573N74BZW703JJF16SJ5EJG,2.340176,1099641,14-06-19,06:14:25,UTC,0,0,0
0E6573NYNCE9Q67AQRBC5N06NW,2.346041,1099641,14-06-19,06:14:27,UTC,0,0,0
0E6573PP718T93TNM4WXD1FMKY,2.340176,1099641,14-06-19,06:14:29,UTC,0,0,0
0E6573QDQXVRHNHYEHHCVNHW2N,2.346041,1099641,14-06-19,06:14:32,UTC,0,0,0
0E6573R6E7P1GX1J24G6C2A2V7,2.340176,1099641,14-06-19,06:14:34,UTC,0,0,0
0E6573S3THMGJ14MS6W2YQ1K8P,2.346041,1099641,14-06-19,06:14:37,UTC,0,0,0
0E6573SPKB1ZHQKZHGAJQ5D3VT,2.340176,1099641,14-06-19,06:14:39,UTC,0,0,0
0E6573TCV7VPK9A3ZPNF1KAFB6,2.346041,1099641,14-06-19,06:14:42,UTC,0,0,0
0E6573VDMTFVQQFKG06RFJ1P2A,2.340176,1099641,14-06-19,06:14:45,UTC,0,0,0
0E6573W565J4RRHPXMKE2HE6TD,2.346041,1099641,14-06-19,06:14:47,UTC,0,0,0
0E6573WWQA3VWD1Z3H5GW39P1Q,2.340176,1099641,14-06-19,06:14:50,UTC,0,0,0
0E6573XX29CPQDEM84QG9T0KQK,2.343108,1099641,14-06-19,06:14:53,UTC,0,0,0
0E6573YCWM2K60H2K14484TNGZ,2.340176,1099641,14-06-19,06:14:55,UTC,0,0,0
0E6573Z5G8CHHR7EW14TGRESZP,2.337243,1099641,14-06-19,06:14:57,UTC,0,0,0
0E6573ZX1C54P66AMNESGDNM3N,2.343108,1099641,14-06-19,06:15:00,UTC,0,0,0
0E65740NMX8CFV1NG8C7JAKBDW,2.340176,1099641,14-06-19,06:15:02,UTC,0,0,0
0E65741D2JKQ1TW2JV59C5D513,2.337243,1099641,14-06-19,06:15:04,UTC,0,0,0
0E657426T9V9Q94JNJ03EFJ2W9,2.340176,1099641,14-06-19,06:15:07,UTC,0,0,0
0E65742ZCMW8GJ1NC4JRDVJ72K,2.337243,1099641,14-06-19,06:15:10,UTC,0,0,0
0E65743PXAJSF2Y20H4VHT63CF,2.340176,1099641,14-06-19,06:15:12,UTC,0,0,0
0E65744EEQB6EVZTER9M33YP41,2.337243,1099641,14-06-19,06:15:14,UTC,0,0,0
0E65746F96Z59NQEYNH6SD7FG6,2.340176,1099641,14-06-19,06:15:21,UTC,0,0,0
0E65746VRS4R06CYQKFVSYVF7Z,2.337243,1099641,14-06-19,06:15:22,UTC,0,0,0
0E65748XY77Y143HZVCRQ1JAW1,2.334311,1099641,14-06-19,06:15:29,UTC,0,0,0
0E65749FRG07VQQ0Z6BAK47B0H,2.337243,1099641,14-06-19,06:15:31,UTC,0,0,0
0E6574A7AZ3NRJP4JKVNK71SH3,2.340176,1099641,14-06-19,06:15:33,UTC,0,0,0
0E6574AZWG4DDQGVZHKYFCYTJF,2.337243,1099641,14-06-19,06:15:36,UTC,0,0,0
0E6574BQDJ261Y3Z54NV89AZW2,2.340176,1099641,14-06-19,06:15:38,UTC,0,0,0
0E6574CEX0N4FFJ0HSMSE6F76Q,2.337243,1099641,14-06-19,06:15:41,UTC,0,0,0
0E6574D6CJE27A3DEWF16K42W2,2.340176,1099641,14-06-19,06:15:43,UTC,0,0,0
0E6574E76NSRE5SH63DJ6JR9V5,2.334311,1099641,14-06-19,06:15:46,UTC,0,0,0
0E6574EYMG6KY5RK14TFH43PSB,2.340176,1099641,14-06-19,06:15:49,UTC,0,0,0
0E6574FQ52FSAVAJVKY4Y9QMPQ,2.334311,1099641,14-06-19,06:15:51,UTC,0,0,0
0E6574GEPWJWVHP2ZXPS1WXMN2,2.337243,1099641,14-06-19,06:15:54,UTC,0,0,0
0E6574H6ANA13EWQX9VVYQ6EM2,2.334311,1099641,14-06-19,06:15:56,UTC,0,0,0
0E6574HXV93VCN4E3KJNVW86BE,2.340176,1099641,14-06-19,06:15:59,UTC,0,0,0
0E6574JNBEWX8W5NE8DKJWHPBW,2.334311,1099641,14-06-19,06:16:01,UTC,0,0,0
0E6574KCTVXXXY95SBT1KEQZQG,2.340176,1099641,14-06-19,06:16:03,UTC,0,0,0
0E6574M4974C0BVW0P016EFA4Q,2.337243,1099641,14-06-19,06:16:06,UTC,0,0,0
0E6574MZ3Z6PJEJGJQWWC0M912,2.334311,1099641,14-06-19,06:16:09,UTC,0,0,0
0E6574NX2TQKMWGFTWCA6XH9XX,2.340176,1099641,14-06-19,06:16:12,UTC,0,0,0
0E6574PG755SFDK2FW9HK3EZ98,2.337243,1099641,14-06-19,06:16:14,UTC,0,0,0
0E6574Q7RJ5VBR7GZX01AMHKMH,2.340176,1099641,14-06-19,06:16:16,UTC,0,0,0
0E6574R0C2QPDJPDNP8T7T3368,2.334311,1099641,14-06-19,06:16:19,UTC,0,0,0
0E6574S2EQVNDSWMNGZCZ17XB0,2.337243,1099641,14-06-19,06:16:22,UTC,0,0,0
0E6574SM85JHPAR4F6P9QQKGJ4,2.334311,1099641,14-06-19,06:16:24,UTC,0,0,0
0E6574TSAENFXCS2VR59537YQ6,2.331378,1099641,14-06-19,06:16:28,UTC,0,0,0
0E6574V7HWPDNX2HEBFNZEAV5X,2.334311,1099641,14-06-19,06:16:29,UTC,0,0,0
0E6574VZ47TQZ04CRYGCZ9AHYV,2.337243,1099641,14-06-19,06:16:32,UTC,0,0,0
0E6574WQQ8593G726BQ62V0Q80,2.334311,1099641,14-06-19,06:16:34,UTC,0,0,0
0E6574XF8MG84JZ4D4JRZC3C05,2.337243,1099641,14-06-19,06:16:36,UTC,0,0,0
0E6574Y7VBQAP3VXWD4YHYQZ0M,2.334311,1099641,14-06-19,06:16:39,UTC,0,0,0
0E6574YZCPV33AB3YTF7WWXX4D,2.337243,1099641,14-06-19,06:16:41,UTC,0,0,0
0E6574ZQWHX8CNSWGW5HGGJQED,2.334311,1099641,14-06-19,06:16:44,UTC,0,0,0
0E65750FDVSEZPG2HMYHM883TN,2.331378,1099641,14-06-19,06:16:46,UTC,0,0,0
0E65751F575X7ZRHH07H8XPK2B,2.337243,1099641,14-06-19,06:16:50,UTC,0,0,0
0E657527W59CH8296WC7QZQ0CW,2.331378,1099641,14-06-19,06:16:52,UTC,0,0,0
0E65752Z6XYN0KA8DT0K5AABJZ,2.337243,1099641,14-06-19,06:16:54,UTC,0,0,0
0E65753Q17GYB46BT16ZM6PRXB,2.331378,1099641,14-06-19,06:16:57,UTC,0,0,0
0E65754GGM5NPVD9YRMBCJ7QHT,2.334311,1099641,14-06-19,06:17:00,UTC,0,0,0
0E6575581WVHCSHZYDYTXH8HEE,2.337243,1099641,14-06-19,06:17:02,UTC,0,0,0
0E65755ZK3SA8SE2TCM60685CB,2.331378,1099641,14-06-19,06:17:04,UTC,0,0,0
0E65756Q7KCRPZT9P0FFT3M5T9,2.337243,1099641,14-06-19,06:17:07,UTC,0,0,0
0E65757EFBHV7NVCYMJXAHAGQY,2.331378,1099641,14-06-19,06:17:09,UTC,0,0,0
0E6575860EK74483EZQ5DBAVNP,2.337243,1099641,14-06-19,06:17:12,UTC,0,0,0
0E65758XMHDRH3QTQBW1K6SHMG,2.331378,1099641,14-06-19,06:17:14,UTC,0,0,0
0E6575B08T76J0EYR57FC4PFVD,2.337243,1099641,14-06-19,06:17:21,UTC,0,0,0
0E6575BNNZQJP6KTDZ6VK3MCZ2,2.331378,1099641,14-06-19,06:17:23,UTC,0,0,0
0E6575CD79GA18VW73FDEQF5X7,2.337243,1099641,14-06-19,06:17:25,UTC,0,0,0
0E6575D5TVAZ0TWZT2XZR0QMPX,2.331378,1099641,14-06-19,06:17:28,UTC,0,0,0
0E6575E1NRKEKGK4Q7XDGWWT33,2.334311,1099641,14-06-19,06:17:31,UTC,0,0,0
0E6575ES6TK8RBX4FAGZNF12NM,2.337243,1099641,14-06-19,06:17:33,UTC,0,0,0
0E6575FGRBA4XKA3SV4TZY5Z2Y,2.331378,1099641,14-06-19,06:17:36,UTC,0,0,0
0E6575G8BT0CP3BJCPQ0PW3AHE,2.337243,1099641,14-06-19,06:17:38,UTC,0,0,0
0E6575H0Z829GVAXC8117WCTNG,2.331378,1099641,14-06-19,06:17:41,UTC,0,0,0
0E6575HRDAN0PWWZVHKQP68956,2.337243,1099641,14-06-19,06:17:43,UTC,0,0,0
0E6575JH1EEYE11X78XZXJ5A9Y,2.331378,1099641,14-06-19,06:17:45,UTC,0,0,0
0E6575KD0JBT10FFKQAYWVTZ06,2.334311,1099641,14-06-19,06:17:48,UTC,0,0,0
0E6575MBVJSVP3BTJGS048AKB1,2.328446,1099641,14-06-19,06:17:51,UTC,0,0,0
0E6575N2P9EJ5Q9FVY4TA1KQ50,2.331378,1099641,14-06-19,06:17:54,UTC,0,0,0
0E6575NT5G6RME96YND0N8H8F8,2.334311,1099641,14-06-19,06:17:56,UTC,0,0,0
0E6575PJR604AHZ5XAB2STRKE0,2.328446,1099641,14-06-19,06:17:59,UTC,0,0,0
0E6575QA93HQ9J7S0BYDNJJM9A,2.334311,1099641,14-06-19,06:18:01,UTC,0,0,0
0E6575R2WYMP65G9H8NPAKPS6D,2.328446,1099641,14-06-19,06:18:04,UTC,0,0,0
0E6575RTBRZ32QM4DDWDA0HJYW,2.331378,1099641,14-06-19,06:18:06,UTC,0,0,0
0E6575SHWK0KWCF9JR92CPX57S,2.337243,1099641,14-06-19,06:18:08,UTC,0,0,0
0E6575T9DFQKJ035Y0ZVJ5EATT,2.334311,1099641,14-06-19,06:18:11,UTC,0,0,0
0E6575V24B9DTQFGR2Q3C1YP60,2.328446,1099641,14-06-19,06:18:13,UTC,0,0,0
0E6575W8NGY3NPHJHPYDQDTKD1,2.334311,1099641,14-06-19,06:18:17,UTC,0,0,0
0E6575WSPW2SMNTFTSNMMEXSPW,2.328446,1099641,14-06-19,06:18:19,UTC,0,0,0
0E6575XH8CC7FG30VDKCBEBRPQ,2.334311,1099641,14-06-19,06:18:22,UTC,0,0,0
0E6575Y8S3JWD6MASMV6JQN59Z,2.328446,1099641,14-06-19,06:18:24,UTC,0,0,0
0E6575Z0A09DEQCXAKB1QACBCT,2.334311,1099641,14-06-19,06:18:26,UTC,0,0,0
0E6575ZQV1V7KGK0RJMKVQ18TM,2.328446,1099641,14-06-19,06:18:29,UTC,0,0,0
0E65760FCPB0Q5HH7TF39HJGT4,2.334311,1099641,14-06-19,06:18:31,UTC,0,0,0
0E657617X1NFA5FXB2C7MJFGXC,2.328446,1099641,14-06-19,06:18:34,UTC,0,0,0
0E65761ZDTY3TG526ETFA97419,2.334311,1099641,14-06-19,06:18:36,UTC,0,0,0
0E65762R120QPNV1TYRHAG362P,2.328446,1099641,14-06-19,06:18:39,UTC,0,0,0
0E65763FJ1QDMRT02FJTGW28SV,2.334311,1099641,14-06-19,06:18:41,UTC,0,0,0
