id,value,feed_id,created_at,lat,lon,ele
0E6PZX33SWB5Y736E67Y2YB6NH,2.718750,1116915,2019-07-06 08:23:43 UTC,0.0,0.0,0.0
0E6PZX3QDVKTF95Z64SH1JKX9W,2.709961,1116915,2019-07-06 08:23:45 UTC,0.0,0.0,0.0
0E6PZX4AYKWQTS2EDZPQPEA6ZK,2.709961,1116915,2019-07-06 08:23:47 UTC,0.0,0.0,0.0
0E6PZX4YFSQHR53E3VGSA85XD4,2.709961,1116915,2019-07-06 08:23:49 UTC,0.0,0.0,0.0
0E6PZX5JGM36EYC59C9RD4TVJC,2.718750,1116915,2019-07-06 08:23:51 UTC,0.0,0.0,0.0
0E6PZX65RHH7YQFJY8Y4T770Z5,2.715820,1116915,2019-07-06 08:23:53 UTC,0.0,0.0,0.0
0E6PZX6SC51TRXDCW4KBZEP6QT,2.715820,1116915,2019-07-06 08:23:55 UTC,0.0,0.0,0.0
0E6PZX7D038S4SHS77H5EVNTG1,2.715820,1116915,2019-07-06 08:23:57 UTC,0.0,0.0,0.0
0E6PZX80HQWYHTJA4P8ZG5HMZS,2.709961,1116915,2019-07-06 08:23:59 UTC,0.0,0.0,0.0
0E6PZX8M5HPDG09X6V75M9THZF,2.715820,1116915,2019-07-06 08:24:01 UTC,0.0,0.0,0.0
0E6PZX97Q0SFCS056MX4JN4R4J,2.715820,1116915,2019-07-06 08:24:03 UTC,0.0,0.0,0.0
0E6PZX9W7NFKDXFP8177XPPECW,2.715820,1116915,2019-07-06 08:24:05 UTC,0.0,0.0,0.0
0E6PZXAF22FHYAVPFXCE2QNPH6,2.715820,1116915,2019-07-06 08:24:07 UTC,0.0,0.0,0.0
0E6PZXB2JJV10A2CJYCBG1V4DN,2.707031,1116915,2019-07-06 08:24:09 UTC,0.0,0.0,0.0
0E6PZXBP42JJAX7V4JVV7PN4AB,2.715820,1116915,2019-07-06 08:24:11 UTC,0.0,0.0,0.0
0E6PZXC9R2KD2RX3YCZ7NFWH0Y,2.715820,1116915,2019-07-06 08:24:13 UTC,0.0,0.0,0.0
0E6PZXCYEJQJ3V5CAZG1T0DXH4,2.707031,1116915,2019-07-06 08:24:15 UTC,0.0,0.0,0.0
0E6PZXDGX8DYDTM66244YSGSSC,2.715820,1116915,2019-07-06 08:24:17 UTC,0.0,0.0,0.0
0E6PZXE4J46YSMWZP7VCXGX9W1,2.715820,1116915,2019-07-06 08:24:19 UTC,0.0,0.0,0.0
0E6PZXER239P1PMTM829YTFG7B,2.715820,1116915,2019-07-06 08:24:21 UTC,0.0,0.0,0.0
0E6PZXFBPAM4M7FXP02C7Q3RA6,2.712891,1116915,2019-07-06 08:24:23 UTC,0.0,0.0,0.0
0E6PZXFZQ7PGET3QVN7SGVG1Y6,2.712891,1116915,2019-07-06 08:24:25 UTC,0.0,0.0,0.0
0E6PZXGJVK24AN03GQW4TP4VFW,2.707031,1116915,2019-07-06 08:24:27 UTC,0.0,0.0,0.0
0E6PZXH6FRFEB68Y97VJWBBNQY,2.707031,1116915,2019-07-06 08:24:29 UTC,0.0,0.0,0.0
0E6PZXHTD14JX83DWS7PFVCE5V,2.712891,1116915,2019-07-06 08:24:31 UTC,0.0,0.0,0.0
0E6PZXJPN0K8FSAWEVWY98WKEX,2.712891,1116915,2019-07-06 08:24:34 UTC,0.0,0.0,0.0
0E6PZXK13ZKSRB1RB3ZNXBHVWQ,2.712891,1116915,2019-07-06 08:24:35 UTC,0.0,0.0,0.0
0E6PZXKMQ09H5PA5B4WBF595S6,2.707031,1116915,2019-07-06 08:24:37 UTC,0.0,0.0,0.0
0E6PZXM87JYD6DBRT3Z6KEBM8N,2.712891,1116915,2019-07-06 08:24:39 UTC,0.0,0.0,0.0
0E6PZXMVYQ1G7DZH5DNDNCF3SB,2.712891,1116915,2019-07-06 08:24:41 UTC,0.0,0.0,0.0
0E6PZXNFCRF1PDYS2AZPDHABZR,2.712891,1116915,2019-07-06 08:24:43 UTC,0.0,0.0,0.0
0E6PZXP30TH8CQA2SXDRE3CPPN,2.712891,1116915,2019-07-06 08:24:45 UTC,0.0,0.0,0.0
0E6PZXPQB58TDQD6W80Z62ZJ3M,2.712891,1116915,2019-07-06 08:24:48 UTC,0.0,0.0,0.0
0E6PZXQA6007FJ4N2GGG8RSS45,2.712891,1116915,2019-07-06 08:24:49 UTC,0.0,0.0,0.0
0E6PZXQXXBCPD3NE7W1EG38143,2.712891,1116915,2019-07-06 08:24:51 UTC,0.0,0.0,0.0
0E6PZXRHEF632EDGVC61HJMF7P,2.712891,1116915,2019-07-06 08:24:53 UTC,0.0,0.0,0.0
0E6PZXS55PR3YHQQGZ77V43VKQ,2.712891,1116915,2019-07-06 08:24:55 UTC,0.0,0.0,0.0
0E6PZXSRKBW0BFNSF4VRNM3RXX,2.712891,1116915,2019-07-06 08:24:57 UTC,0.0,0.0,0.0
0E6PZXTCPZEBGPETR86J4VG6EF,2.712891,1116915,2019-07-06 08:25:00 UTC,0.0,0.0,0.0
0E6PZXV05JJQBGP5P12VNA2C43,2.709961,1116915,2019-07-06 08:25:02 UTC,0.0,0.0,0.0
0E6PZXVKPAJEED576RDFDKQC30,2.712891,1116915,2019-07-06 08:25:04 UTC,0.0,0.0,0.0
0E6PZXW8DYD8SC161B39WY714J,2.701172,1116915,2019-07-06 08:25:06 UTC,0.0,0.0,0.0
0E6PZXWTF13PJZJN8HH32YRHJK,2.701172,1116915,2019-07-06 08:25:07 UTC,0.0,0.0,0.0
0E6PZXXE63RCSPMYEQ02GRKCM0,2.709961,1116915,2019-07-06 08:25:10 UTC,0.0,0.0,0.0
0E6PZXY1RRY9KCHR8ZKHYGTCV2,2.709961,1116915,2019-07-06 08:25:12 UTC,0.0,0.0,0.0
0E6PZXYNE399Y0N9TFG5GCXX57,2.709961,1116915,2019-07-06 08:25:14 UTC,0.0,0.0,0.0
0E6PZXZ8RQXDC2B3P8WTAWA5XV,2.698242,1116915,2019-07-06 08:25:16 UTC,0.0,0.0,0.0
0E6PZY05EMK4DX22T6PJ32PDFZ,2.709961,1116915,2019-07-06 08:25:18 UTC,0.0,0.0,0.0
0E6PZY1PG9JA6J4KA64CBC0XW8,2.709961,1116915,2019-07-06 08:25:23 UTC,0.0,0.0,0.0
0E6PZY1PGANT3SH9RBCSJW0AC6,2.709961,1116915,2019-07-06 08:25:23 UTC,0.0,0.0,0.0
0E6PZY30WSA2QYG5A6ZT0Z985T,2.698242,1116915,2019-07-06 08:25:28 UTC,0.0,0.0,0.0
0E6PZY30WTMXP505JF6B1KG570,2.709961,1116915,2019-07-06 08:25:28 UTC,0.0,0.0,0.0
0E6PZY30X4PD1781YS627Q39K4,2.698242,1116915,2019-07-06 08:25:28 UTC,0.0,0.0,0.0
0E6PZY3QR5QAFW4917FG6APQNC,2.709961,1116915,2019-07-06 08:25:30 UTC,0.0,0.0,0.0
0E6PZY4ASA44ZTA861ZEQRHCG7,2.709961,1116915,2019-07-06 08:25:32 UTC,0.0,0.0,0.0
0E6PZY4S1H4XCT84R5SH7WTDZM,2.698242,1116915,2019-07-06 08:25:34 UTC,0.0,0.0,0.0
0E6PZY5PN1YCG9ZD7SD2JN3G6Z,2.698242,1116915,2019-07-06 08:25:37 UTC,0.0,0.0,0.0
0E6PZY62QW0M65E553YN3WKQH8,2.698242,1116915,2019-07-06 08:25:38 UTC,0.0,0.0,0.0
0E6PZY6KQN2C3B0MK218KP279D,2.707031,1116915,2019-07-06 08:25:40 UTC,0.0,0.0,0.0
0E6PZY77CA0RMQ5KRZ7CNVRZYR,2.707031,1116915,2019-07-06 08:25:42 UTC,0.0,0.0,0.0
0E6PZY7V00Z9SEKV4WB7GRKRNH,2.707031,1116915,2019-07-06 08:25:44 UTC,0.0,0.0,0.0
0E6PZY8EGZNBD7JHAFKZDNNRNG,2.698242,1116915,2019-07-06 08:25:46 UTC,0.0,0.0,0.0
0E6PZY92ET75YBNKWCWNSNNP61,2.707031,1116915,2019-07-06 08:25:48 UTC,0.0,0.0,0.0
0E6PZY9NTSEHXJY1559FZ6KQN6,2.707031,1116915,2019-07-06 08:25:50 UTC,0.0,0.0,0.0
0E6PZYA9GX1Z1FW5X9W1E0PDMZ,2.707031,1116915,2019-07-06 08:25:52 UTC,0.0,0.0,0.0
0E6PZYAWYFF92JZSHZRK6WSRK4,2.707031,1116915,2019-07-06 08:25:54 UTC,0.0,0.0,0.0
0E6PZYBGJJTWRGGM74E38WNRPZ,2.707031,1116915,2019-07-06 08:25:56 UTC,0.0,0.0,0.0
0E6PZYC4KQ0XBVB6SVYAY46S5X,2.707031,1116915,2019-07-06 08:25:58 UTC,0.0,0.0,0.0
0E6PZYCR35NVV7MEBM53CK6RWJ,2.707031,1116915,2019-07-06 08:26:00 UTC,0.0,0.0,0.0
0E6PZYDBC8A63SXW59BZPMTPA0,2.707031,1116915,2019-07-06 08:26:02 UTC,0.0,0.0,0.0
0E6PZYDYZZ4NSCFQBX0HZFE6JN,2.707031,1116915,2019-07-06 08:26:04 UTC,0.0,0.0,0.0
0E6PZYEJJWK893KDYPCB0MXMGW,2.692383,1116915,2019-07-06 08:26:06 UTC,0.0,0.0,0.0
0E6PZYF651DB1MXG70YZ51MDW3,2.707031,1116915,2019-07-06 08:26:08 UTC,0.0,0.0,0.0
0E6PZYFSS3V7SA3JPYQPB87E25,2.707031,1116915,2019-07-06 08:26:10 UTC,0.0,0.0,0.0
0E6PZYGDDBG04YGBEYQM4SA0M2,2.707031,1116915,2019-07-06 08:26:12 UTC,0.0,0.0,0.0
0E6PZYH0YW7PEA5FEEFG0HPEBW,2.707031,1116915,2019-07-06 08:26:14 UTC,0.0,0.0,0.0
0E6PZYHMK1P3RZKD4X02Q3P2FC,2.707031,1116915,2019-07-06 08:26:16 UTC,0.0,0.0,0.0
0E6PZYJ89DGSV4CA9ARFAHP924,2.707031,1116915,2019-07-06 08:26:18 UTC,0.0,0.0,0.0
0E6PZYJVQNFEJEN7KTN5YWMTW4,2.701172,1116915,2019-07-06 08:26:20 UTC,0.0,0.0,0.0
0E6PZYKFR57YX3NFG7W55JQWR1,2.701172,1116915,2019-07-06 08:26:22 UTC,0.0,0.0,0.0
0E6PZYM2WJQ6GSRSJZ806WHE32,2.707031,1116915,2019-07-06 08:26:24 UTC,0.0,0.0,0.0
0E6PZYMSEGC6AJM9FWQP1C5CE5,2.707031,1116915,2019-07-06 08:26:26 UTC,0.0,0.0,0.0
0E6PZYNBM2S2MM0HJKRMYCGRJ1,2.692383,1116915,2019-07-06 08:26:28 UTC,0.0,0.0,0.0
0E6PZYNXZCQS9C020P207Y48BB,2.692383,1116915,2019-07-06 08:26:30 UTC,0.0,0.0,0.0
0E6PZYPH7C6NK021S2YPE4X97M,2.692383,1116915,2019-07-06 08:26:32 UTC,0.0,0.0,0.0
0E6PZYQ5MPWM9HP51H29233VFJ,2.692383,1116915,2019-07-06 08:26:34 UTC,0.0,0.0,0.0
0E6PZYWPV5YDAPZX48NA6S6EV8,2.701172,1116915,2019-07-06 08:26:52 UTC,0.0,0.0,0.0
0E6PZYWPVCSV2YJEXFBXWBYP9Q,2.701172,1116915,2019-07-06 08:26:52 UTC,0.0,0.0,0.0
0E6PZYWPVGTAS3DHNPGXGXJ1MT,2.701172,1116915,2019-07-06 08:26:52 UTC,0.0,0.0,0.0
0E6PZYWPVRKF2EEFV5PKSCZAN1,2.701172,1116915,2019-07-06 08:26:52 UTC,0.0,0.0,0.0
0E6PZYWPVS0PZBASBYS1XNXMKB,2.701172,1116915,2019-07-06 08:26:52 UTC,0.0,0.0,0.0
0E6PZZ0B69G4739FVAWR69CC6R,2.692383,1116915,2019-07-06 08:27:04 UTC,0.0,0.0,0.0
0E6PZZ0B6VR1QKXDZAK5FDG55J,2.701172,1116915,2019-07-06 08:27:04 UTC,0.0,0.0,0.0
0E6PZZ0B6WWC8XJAXV3NKQG5VB,2.701172,1116915,2019-07-06 08:27:04 UTC,0.0,0.0,0.0
0E6PZZ0B6Y1CTA80H7WVJTJXKN,2.689453,1116915,2019-07-06 08:27:04 UTC,0.0,0.0,0.0
0E6PZZ0B7V96GXRHNV3DRXH6NQ,2.701172,1116915,2019-07-06 08:27:04 UTC,0.0,0.0,0.0
0E6PZZ0B8FARB2K7NSKE3TMRRH,2.689453,1116915,2019-07-06 08:27:04 UTC,0.0,0.0,0.0
0E6PZZ0WR0VMNQ66HDAGV5H9SB,2.701172,1116915,2019-07-06 08:27:06 UTC,0.0,0.0,0.0
0E6PZZ0WR4MS8GD75M0A8EKCZA,2.701172,1116915,2019-07-06 08:27:06 UTC,0.0,0.0,0.0
0E6PZZ0WR6P2AS1C0WDXZ4J2C8,2.701172,1116915,2019-07-06 08:27:06 UTC,0.0,0.0,0.0
0E6PZZ0WR777WH4KKPY4F86JEH,2.701172,1116915,2019-07-06 08:27:06 UTC,0.0,0.0,0.0
0E6PZZNBCQ6S7HKGV8MYWFN26V,2.692383,1116915,2019-07-06 08:28:13 UTC,0.0,0.0,0.0
0E6PZZYNWZ39XEKQKXY2YM139B,2.692383,1116915,2019-07-06 08:28:43 UTC,0.0,0.0,0.0
0E6Q00080YNYHBW5G08687DT9F,2.692383,1116915,2019-07-06 08:28:48 UTC,0.0,0.0,0.0
0E6Q000TZ31XHT6FN67YBHC43H,2.692383,1116915,2019-07-06 08:28:50 UTC,0.0,0.0,0.0
0E6Q001ESZEJ6RMGXANEXT5BZ5,2.680664,1116915,2019-07-06 08:28:52 UTC,0.0,0.0,0.0
0E6Q0022DTE5JW8RCWHSVBXS50,2.692383,1116915,2019-07-06 08:28:54 UTC,0.0,0.0,0.0
0E6Q002NS6JRP7FPTDZH68B074,2.692383,1116915,2019-07-06 08:28:56 UTC,0.0,0.0,0.0
0E6Q00399WA89X9RXW3TYWKY30,2.692383,1116915,2019-07-06 08:28:58 UTC,0.0,0.0,0.0
0E6Q003WXNAVRW9C2SM01FEYQ0,2.689453,1116915,2019-07-06 08:29:00 UTC,0.0,0.0,0.0
0E6Q004GV266K08A12BJA9G2S0,2.680664,1116915,2019-07-06 08:29:02 UTC,0.0,0.0,0.0
0E6Q0055BNVS4SE6GJBVCBWP3F,2.692383,1116915,2019-07-06 08:29:05 UTC,0.0,0.0,0.0
0E6Q005QQ543YP83KTEJ8F3YT3,2.689453,1116915,2019-07-06 08:29:06 UTC,0.0,0.0,0.0
0E6Q006C184ETHRBB4WQ3GH0DE,2.689453,1116915,2019-07-06 08:29:08 UTC,0.0,0.0,0.0
0E6Q006YZS1KX60VCD6T9DB60Q,2.689453,1116915,2019-07-06 08:29:10 UTC,0.0,0.0,0.0
0E6Q007JK91ECK2J41YS43YV9J,2.689453,1116915,2019-07-06 08:29:12 UTC,0.0,0.0,0.0
0E6Q00860SV6FCZXAT6JB2PND0,2.689453,1116915,2019-07-06 08:29:14 UTC,0.0,0.0,0.0
0E6Q008SN17RKNHH13BDBR3ZH0,2.689453,1116915,2019-07-06 08:29:16 UTC,0.0,0.0,0.0
0E6Q009MSS2V7YW9PN28GZ93M4,2.689453,1116915,2019-07-06 08:29:19 UTC,0.0,0.0,0.0
0E6Q00ACE1Z3CBGJZ4T0WSEDEC,2.689453,1116915,2019-07-06 08:29:22 UTC,0.0,0.0,0.0
0E6Q00BDRDFBWWR0ZX7JHVR7WQ,2.689453,1116915,2019-07-06 08:29:25 UTC,0.0,0.0,0.0
0E6Q00BDRJCC14RT8AC01ZZXEF,2.680664,1116915,2019-07-06 08:29:25 UTC,0.0,0.0,0.0
0E6Q00BXVJ7WYB8RQDYDTBDCFM,2.689453,1116915,2019-07-06 08:29:27 UTC,0.0,0.0,0.0
0E6Q00CFA8E5MEYRP5BRTJCAFW,2.680664,1116915,2019-07-06 08:29:28 UTC,0.0,0.0,0.0
0E6Q00D446G3SHCBYWFEQV9WZF,2.689453,1116915,2019-07-06 08:29:31 UTC,0.0,0.0,0.0
0E6Q00DQ5GZMBVVY9Z50ZYBJK2,2.689453,1116915,2019-07-06 08:29:33 UTC,0.0,0.0,0.0
0E6Q00EBHS15TSKR45987Z4AS3,2.689453,1116915,2019-07-06 08:29:35 UTC,0.0,0.0,0.0
0E6Q00EZE4914QACGYVHM60ZAG,2.689453,1116915,2019-07-06 08:29:37 UTC,0.0,0.0,0.0
0E6Q00FJYZ0Q0SS415DEEQHDGC,2.689453,1116915,2019-07-06 08:29:39 UTC,0.0,0.0,0.0
0E6Q00G6GJQY0CR4EEPXEDZZ4Q,2.689453,1116915,2019-07-06 08:29:41 UTC,0.0,0.0,0.0
0E6Q00GS8GW3F2GW6CNYEAW05A,2.689453,1116915,2019-07-06 08:29:43 UTC,0.0,0.0,0.0
0E6Q00J3TB80YTBBC49A4W7WCQ,2.689453,1116915,2019-07-06 08:29:47 UTC,0.0,0.0,0.0
0E6Q00JA1PMMQY129PZ45KYJY9,2.689453,1116915,2019-07-06 08:29:48 UTC,0.0,0.0,0.0
0E6Q00K0VH7N4KP4YJFN45DQD6,2.677734,1116915,2019-07-06 08:29:50 UTC,0.0,0.0,0.0
0E6Q00K6S263S9HTTB58WEDCEH,2.689453,1116915,2019-07-06 08:29:51 UTC,0.0,0.0,0.0
0E6Q00KV2ZPDCSN9QQ41SBPTYT,2.689453,1116915,2019-07-06 08:29:53 UTC,0.0,0.0,0.0
0E6Q00MF1ZT4AE0BDMJ5BNE33S,2.689453,1116915,2019-07-06 08:29:55 UTC,0.0,0.0,0.0
0E6Q00N1JA9WAC3W8K8Y41JJ9W,2.689453,1116915,2019-07-06 08:29:57 UTC,0.0,0.0,0.0
0E6Q00NNS90YKJMB6232S9Y0R6,2.689453,1116915,2019-07-06 08:29:59 UTC,0.0,0.0,0.0
0E6Q00P9DE94AC8HAT6HPVDAAV,2.689453,1116915,2019-07-06 08:30:01 UTC,0.0,0.0,0.0
0E6Q00PWRCJ9KYWQ7AVP3YJ8N1,2.689453,1116915,2019-07-06 08:30:03 UTC,0.0,0.0,0.0
0E6Q00QGJH41APBS9PENGRPHY4,2.689453,1116915,2019-07-06 08:30:05 UTC,0.0,0.0,0.0
0E6Q00R3J2HQPGGEZBEHBCFYTH,2.686523,1116915,2019-07-06 08:30:07 UTC,0.0,0.0,0.0
0E6Q00S6SMM6X9ZYZH4J07DA5E,2.689453,1116915,2019-07-06 08:30:10 UTC,0.0,0.0,0.0
0E6Q00SE5TBZQ0XWA5W7KK7PVC,2.689453,1116915,2019-07-06 08:30:11 UTC,0.0,0.0,0.0
0E6Q00T7XNZV2M2XKAD5XEASGN,2.689453,1116915,2019-07-06 08:30:14 UTC,0.0,0.0,0.0
0E6Q00TRQ9FRKMTYCAK38ZVJ62,2.686523,1116915,2019-07-06 08:30:15 UTC,0.0,0.0,0.0
0E6Q00VG5MGSRXY50FVTEKZF48,2.686523,1116915,2019-07-06 08:30:18 UTC,0.0,0.0,0.0
0E6Q00VXTX3YQBV8A8PF7WWPQ0,2.686523,1116915,2019-07-06 08:30:19 UTC,0.0,0.0,0.0
0E6Q00WDTZPABP09MRKX0HPBZ7,2.686523,1116915,2019-07-06 08:30:21 UTC,0.0,0.0,0.0
0E6Q00X0FG88Y00Q8TX2EF4WCV,2.686523,1116915,2019-07-06 08:30:23 UTC,0.0,0.0,0.0
0E6Q00XM0PY7S73N16ZR7K2PEJ,2.683594,1116915,2019-07-06 08:30:25 UTC,0.0,0.0,0.0
0E6Q00Y8GWDDZW64C91QZSN854,2.683594,1116915,2019-07-06 08:30:27 UTC,0.0,0.0,0.0
0E6Q00YVJY3J6G0FMAF3WJH7TJ,2.686523,1116915,2019-07-06 08:30:29 UTC,0.0,0.0,0.0
0E6Q00ZFZ4DRJB1H1KRY3ANQ68,2.683594,1116915,2019-07-06 08:30:31 UTC,0.0,0.0,0.0
0E6Q0103G9J7T98K1EWCHVV8H5,2.677734,1116915,2019-07-06 08:30:33 UTC,0.0,0.0,0.0
0E6Q010Q45VKH60WQHCJVBTNQ6,2.686523,1116915,2019-07-06 08:30:35 UTC,0.0,0.0,0.0
0E6Q011AND998ZPB5QKTJXVMNR,2.683594,1116915,2019-07-06 08:30:37 UTC,0.0,0.0,0.0
0E6Q011Y9V5ZBQHQ45ADR36SDX,2.683594,1116915,2019-07-06 08:30:39 UTC,0.0,0.0,0.0
0E6Q012J3NR03XGJPM12A6ZNP6,2.683594,1116915,2019-07-06 08:30:41 UTC,0.0,0.0,0.0
0E6Q0135F4VGCWGA16H5N85NYP,2.677734,1116915,2019-07-06 08:30:43 UTC,0.0,0.0,0.0
0E6Q013R4E1NGVFBT57GAVNB4Y,2.683594,1116915,2019-07-06 08:30:45 UTC,0.0,0.0,0.0
0E6Q014NQH79361XP7GA33EHZK,2.683594,1116915,2019-07-06 08:30:48 UTC,0.0,0.0,0.0
0E6Q014ZCF8HAE78J4WHJMN01J,2.677734,1116915,2019-07-06 08:30:49 UTC,0.0,0.0,0.0
0E6Q015JWYMDP3D2VJTRCMFHFM,2.683594,1116915,2019-07-06 08:30:51 UTC,0.0,0.0,0.0
0E6Q01673QYTHA7QRWK0K99DPK,2.683594,1116915,2019-07-06 08:30:53 UTC,0.0,0.0,0.0
0E6Q016TRA4CBFMY9DTAD462F7,2.683594,1116915,2019-07-06 08:30:55 UTC,0.0,0.0,0.0
0E6Q017DNZDHM2J2WAQM67V4JZ,2.683594,1116915,2019-07-06 08:30:57 UTC,0.0,0.0,0.0
0E6Q0181A15RH3N1CJ4VQE34JY,2.683594,1116915,2019-07-06 08:30:59 UTC,0.0,0.0,0.0
0E6Q018NV4BX0EH7RT0WZS1V3E,2.683594,1116915,2019-07-06 08:31:01 UTC,0.0,0.0,0.0
0E6Q0198YRC10XTFNRZN1Z93D0,2.683594,1116915,2019-07-06 08:31:03 UTC,0.0,0.0,0.0
0E6Q019W37M485DR4WR1BDDEEZ,2.683594,1116915,2019-07-06 08:31:05 UTC,0.0,0.0,0.0
0E6Q01AFQNFBXQE428MA97TVG1,2.683594,1116915,2019-07-06 08:31:07 UTC,0.0,0.0,0.0
0E6Q01B4557EWYXY172Y3J6DN1,2.683594,1116915,2019-07-06 08:31:09 UTC,0.0,0.0,0.0
0E6Q01BQHVM9RN4MH92NSVE9X3,2.683594,1116915,2019-07-06 08:31:11 UTC,0.0,0.0,0.0
0E6Q01CAGNX168RS03B1DD7GZM,2.683594,1116915,2019-07-06 08:31:13 UTC,0.0,0.0,0.0
0E6Q01CYAYBY9G1W56XRZWDA26,2.683594,1116915,2019-07-06 08:31:15 UTC,0.0,0.0,0.0
0E6Q01DJNVS5FJBRE4ST67KM96,2.683594,1116915,2019-07-06 08:31:17 UTC,0.0,0.0,0.0
0E6Q01E66D27EE863VXD5NBQ6E,2.683594,1116915,2019-07-06 08:31:19 UTC,0.0,0.0,0.0
0E6Q01ERVYAWH8HAHRN96G5FCW,2.674805,1116915,2019-07-06 08:31:21 UTC,0.0,0.0,0.0
0E6Q01GHNY85HCVERB7G1HFP7D,2.683594,1116915,2019-07-06 08:31:27 UTC,0.0,0.0,0.0
0E6Q01GHYZJZG282VSFEPB6FDX,2.683594,1116915,2019-07-06 08:31:27 UTC,0.0,0.0,0.0
0E6Q01GKTWQGE7S5K3HFYEQCBA,2.683594,1116915,2019-07-06 08:31:27 UTC,0.0,0.0,0.0
0E6Q01H78BAP8EQREVGF3RZH4N,2.674805,1116915,2019-07-06 08:31:29 UTC,0.0,0.0,0.0
0E6Q01HTS533Z305EGV0NN9QY2,2.674805,1116915,2019-07-06 08:31:31 UTC,0.0,0.0,0.0
0E6Q01JFZJEMX2PZK9Y2ECJ9PS,2.683594,1116915,2019-07-06 08:31:33 UTC,0.0,0.0,0.0
0E6Q01K224H1SNZ7MHQC53T7NM,2.683594,1116915,2019-07-06 08:31:35 UTC,0.0,0.0,0.0
0E6Q01KNJJJ6J59ZRAKTH6SZ48,2.683594,1116915,2019-07-06 08:31:37 UTC,0.0,0.0,0.0
0E6Q01M9ZJZX85KPVPQD677PNB,2.680664,1116915,2019-07-06 08:31:39 UTC,0.0,0.0,0.0
0E6Q01MXDK84E2MV1SKQZK7CND,2.683594,1116915,2019-07-06 08:31:41 UTC,0.0,0.0,0.0
0E6Q01NH20AWKGZBXR28VRM1K6,2.680664,1116915,2019-07-06 08:31:43 UTC,0.0,0.0,0.0
0E6Q01P4JJBEKSM62MZKRTBM3P,2.683594,1116915,2019-07-06 08:31:45 UTC,0.0,0.0,0.0
0E6Q01PQKZ36ZY9MRX34NVF4BK,2.683594,1116915,2019-07-06 08:31:47 UTC,0.0,0.0,0.0
0E6Q01QNRASR8W62XVZ6101P73,2.683594,1116915,2019-07-06 08:31:50 UTC,0.0,0.0,0.0
0E6Q01QYS83BAA5V7TNDN1XK69,2.674805,1116915,2019-07-06 08:31:51 UTC,0.0,0.0,0.0
0E6Q01RK380S6J2Z2ABKYTNR59,2.680664,1116915,2019-07-06 08:31:53 UTC,0.0,0.0,0.0
0E6Q01S605HQ4MV9XDZTFK3X2J,2.680664,1116915,2019-07-06 08:31:55 UTC,0.0,0.0,0.0
0E6Q01SSJRN8BSYQ4B3Q3JTSX1,2.683594,1116915,2019-07-06 08:31:57 UTC,0.0,0.0,0.0
0E6Q01TDPHHDEKH8WKBXXT2103,2.680664,1116915,2019-07-06 08:31:59 UTC,0.0,0.0,0.0
0E6Q01V0W0AB06YKNA3WZBY3HH,2.680664,1116915,2019-07-06 08:32:01 UTC,0.0,0.0,0.0
